2023-08-31 17:20:29	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-gaussian_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='gaussian_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HomogeneousNoMixture(has_mixture=False), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-08-31 17:20:36		initialize selection method=last_iterate.
2023-08-31 17:20:36		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:20:38		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:20:38		initialize selection method=last_iterate.
2023-08-31 17:20:38		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:20:41		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:20:41		initialize selection method=last_iterate.
2023-08-31 17:20:41		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:20:44		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:20:44		initialize selection method=last_iterate.
2023-08-31 17:20:44		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:20:47		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:20:47		initialize selection method=last_iterate.
2023-08-31 17:20:47		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:20:50		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:20:50		initialize selection method=last_iterate.
2023-08-31 17:20:50		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:20:53		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:20:53		initialize selection method=last_iterate.
2023-08-31 17:20:53		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:20:56		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:20:56		initialize selection method=last_iterate.
2023-08-31 17:20:56		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:20:59		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:20:59		initialize selection method=last_iterate.
2023-08-31 17:20:59		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:02		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:02		initialize selection method=last_iterate.
2023-08-31 17:21:02		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:05		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:05		initialize selection method=last_iterate.
2023-08-31 17:21:05		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:08		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:08		initialize selection method=last_iterate.
2023-08-31 17:21:08		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:11		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:11		initialize selection method=last_iterate.
2023-08-31 17:21:11		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:14		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:14		initialize selection method=last_iterate.
2023-08-31 17:21:14		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:17		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:17		initialize selection method=last_iterate.
2023-08-31 17:21:17		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:20		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:20		initialize selection method=last_iterate.
2023-08-31 17:21:20		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:23		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:23		initialize selection method=last_iterate.
2023-08-31 17:21:23		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:26		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:26		initialize selection method=last_iterate.
2023-08-31 17:21:26		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:29		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:29		initialize selection method=last_iterate.
2023-08-31 17:21:29		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:32		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:32		initialize selection method=last_iterate.
2023-08-31 17:21:32		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:35		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:35		initialize selection method=last_iterate.
2023-08-31 17:21:35		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:38		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
2023-08-31 17:21:38		initialize selection method=last_iterate.
2023-08-31 17:21:38		adapt the model for 3 steps with lr=0.001.
2023-08-31 17:21:41		select the optimal model (3-th step and lr=0.001) for the current mini-batch.
