2023-09-04 18:04:36	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-gaussian_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='gaussian_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HeterogeneousNoMixture(has_mixture=False, non_iid_pattern='class_wise_over_domain', non_iid_ness=0.1), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-04 18:04:42		initialize selection method=last_iterate.
2023-09-04 18:04:42		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:43		initialize selection method=last_iterate.
2023-09-04 18:04:43		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:43		initialize selection method=last_iterate.
2023-09-04 18:04:43		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:44		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:44		initialize selection method=last_iterate.
2023-09-04 18:04:44		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:45		initialize selection method=last_iterate.
2023-09-04 18:04:45		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:46		initialize selection method=last_iterate.
2023-09-04 18:04:46		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:47		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:47		initialize selection method=last_iterate.
2023-09-04 18:04:47		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:48		initialize selection method=last_iterate.
2023-09-04 18:04:48		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:49		initialize selection method=last_iterate.
2023-09-04 18:04:49		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:50		initialize selection method=last_iterate.
2023-09-04 18:04:50		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:51		initialize selection method=last_iterate.
2023-09-04 18:04:51		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:52		initialize selection method=last_iterate.
2023-09-04 18:04:52		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:53		initialize selection method=last_iterate.
2023-09-04 18:04:53		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:54		initialize selection method=last_iterate.
2023-09-04 18:04:54		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:55		initialize selection method=last_iterate.
2023-09-04 18:04:55		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:56		initialize selection method=last_iterate.
2023-09-04 18:04:56		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:57		initialize selection method=last_iterate.
2023-09-04 18:04:57		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:58		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:58		initialize selection method=last_iterate.
2023-09-04 18:04:58		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:04:59		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:04:59		initialize selection method=last_iterate.
2023-09-04 18:04:59		adapt the model for 1 steps with lr=0.001.
2023-09-04 18:05:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 18:05:00		initialize selection method=last_iterate.
2023-09-04 18:05:00		adapt the model for 1 steps with lr=0.001.
