2023-09-01 17:19:13	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-gaussian_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='gaussian_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HomogeneousNoMixture(has_mixture=False), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-01 17:19:23		initialize selection method=last_iterate.
2023-09-01 17:19:23		adapt the model for 10 steps with lr=0.001.
2023-09-01 17:19:36		select the optimal model (10-th step and lr=0.001) for the current mini-batch.
2023-09-01 17:19:36		initialize selection method=last_iterate.
2023-09-01 17:19:36		adapt the model for 10 steps with lr=0.001.
2023-09-01 17:19:49		select the optimal model (10-th step and lr=0.001) for the current mini-batch.
2023-09-01 17:19:49		initialize selection method=last_iterate.
2023-09-01 17:19:49		adapt the model for 10 steps with lr=0.001.
2023-09-01 17:20:02		select the optimal model (10-th step and lr=0.001) for the current mini-batch.
2023-09-01 17:20:02		initialize selection method=last_iterate.
2023-09-01 17:20:02		adapt the model for 10 steps with lr=0.001.
2023-09-01 17:20:16		select the optimal model (10-th step and lr=0.001) for the current mini-batch.
2023-09-01 17:20:16		initialize selection method=last_iterate.
2023-09-01 17:20:16		adapt the model for 10 steps with lr=0.001.
2023-09-01 17:20:29		select the optimal model (10-th step and lr=0.001) for the current mini-batch.
2023-09-01 17:20:29		initialize selection method=last_iterate.
2023-09-01 17:20:29		adapt the model for 10 steps with lr=0.001.
2023-09-01 17:20:43		select the optimal model (10-th step and lr=0.001) for the current mini-batch.
2023-09-01 17:20:43		initialize selection method=last_iterate.
2023-09-01 17:20:43		adapt the model for 10 steps with lr=0.001.
