2023-09-04 16:47:40	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-gaussian_noise-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='gaussian_noise', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HeterogeneousNoMixture(has_mixture=False, non_iid_pattern='class_wise_over_domain', non_iid_ness=0.1), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-04 16:47:47		initialize selection method=last_iterate.
2023-09-04 16:47:47		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:48		initialize selection method=last_iterate.
2023-09-04 16:47:48		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:48		initialize selection method=last_iterate.
2023-09-04 16:47:48		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:49		initialize selection method=last_iterate.
2023-09-04 16:47:49		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:50		initialize selection method=last_iterate.
2023-09-04 16:47:50		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:51		initialize selection method=last_iterate.
2023-09-04 16:47:51		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:52		initialize selection method=last_iterate.
2023-09-04 16:47:52		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:53		initialize selection method=last_iterate.
2023-09-04 16:47:53		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:54		initialize selection method=last_iterate.
2023-09-04 16:47:54		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:55		initialize selection method=last_iterate.
2023-09-04 16:47:55		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:56		initialize selection method=last_iterate.
2023-09-04 16:47:56		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:57		initialize selection method=last_iterate.
2023-09-04 16:47:57		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:58		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:58		initialize selection method=last_iterate.
2023-09-04 16:47:58		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:47:59		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:47:59		initialize selection method=last_iterate.
2023-09-04 16:47:59		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:00		initialize selection method=last_iterate.
2023-09-04 16:48:00		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:01		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:01		initialize selection method=last_iterate.
2023-09-04 16:48:01		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:02		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:02		initialize selection method=last_iterate.
2023-09-04 16:48:02		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:03		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:03		initialize selection method=last_iterate.
2023-09-04 16:48:03		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:04		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:04		initialize selection method=last_iterate.
2023-09-04 16:48:04		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:06		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:06		initialize selection method=last_iterate.
2023-09-04 16:48:06		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:07		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:07		initialize selection method=last_iterate.
2023-09-04 16:48:07		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:08		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:08		initialize selection method=last_iterate.
2023-09-04 16:48:08		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:09		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:09		initialize selection method=last_iterate.
2023-09-04 16:48:09		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:10		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:10		initialize selection method=last_iterate.
2023-09-04 16:48:10		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:11		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:11		initialize selection method=last_iterate.
2023-09-04 16:48:11		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:12		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:12		initialize selection method=last_iterate.
2023-09-04 16:48:12		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:13		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:13		initialize selection method=last_iterate.
2023-09-04 16:48:13		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:14		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:14		initialize selection method=last_iterate.
2023-09-04 16:48:14		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:15		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:15		initialize selection method=last_iterate.
2023-09-04 16:48:15		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:16		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:16		initialize selection method=last_iterate.
2023-09-04 16:48:16		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:17		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:17		initialize selection method=last_iterate.
2023-09-04 16:48:17		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:18		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:18		initialize selection method=last_iterate.
2023-09-04 16:48:18		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:19		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:19		initialize selection method=last_iterate.
2023-09-04 16:48:19		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:20		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:20		initialize selection method=last_iterate.
2023-09-04 16:48:20		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:21		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:21		initialize selection method=last_iterate.
2023-09-04 16:48:21		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:22		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:22		initialize selection method=last_iterate.
2023-09-04 16:48:22		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:23		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:23		initialize selection method=last_iterate.
2023-09-04 16:48:23		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:24		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:24		initialize selection method=last_iterate.
2023-09-04 16:48:24		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:25		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:25		initialize selection method=last_iterate.
2023-09-04 16:48:25		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:26		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:26		initialize selection method=last_iterate.
2023-09-04 16:48:26		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:27		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:27		initialize selection method=last_iterate.
2023-09-04 16:48:27		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:29		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:29		initialize selection method=last_iterate.
2023-09-04 16:48:29		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:30		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:30		initialize selection method=last_iterate.
2023-09-04 16:48:30		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:31		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:31		initialize selection method=last_iterate.
2023-09-04 16:48:31		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:32		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:32		initialize selection method=last_iterate.
2023-09-04 16:48:32		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:33		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:33		initialize selection method=last_iterate.
2023-09-04 16:48:33		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:34		initialize selection method=last_iterate.
2023-09-04 16:48:34		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:35		initialize selection method=last_iterate.
2023-09-04 16:48:35		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:36		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:36		initialize selection method=last_iterate.
2023-09-04 16:48:36		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:37		initialize selection method=last_iterate.
2023-09-04 16:48:37		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:38		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:38		initialize selection method=last_iterate.
2023-09-04 16:48:38		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:39		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:39		initialize selection method=last_iterate.
2023-09-04 16:48:39		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:40		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:40		initialize selection method=last_iterate.
2023-09-04 16:48:40		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:41		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:41		initialize selection method=last_iterate.
2023-09-04 16:48:41		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:42		initialize selection method=last_iterate.
2023-09-04 16:48:42		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:43		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:43		initialize selection method=last_iterate.
2023-09-04 16:48:43		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:44		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:44		initialize selection method=last_iterate.
2023-09-04 16:48:44		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:45		initialize selection method=last_iterate.
2023-09-04 16:48:45		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:46		initialize selection method=last_iterate.
2023-09-04 16:48:46		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:47		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:47		initialize selection method=last_iterate.
2023-09-04 16:48:47		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:48		initialize selection method=last_iterate.
2023-09-04 16:48:48		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:49		initialize selection method=last_iterate.
2023-09-04 16:48:49		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:50		initialize selection method=last_iterate.
2023-09-04 16:48:50		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:51		initialize selection method=last_iterate.
2023-09-04 16:48:51		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:52		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:52		initialize selection method=last_iterate.
2023-09-04 16:48:52		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:53		initialize selection method=last_iterate.
2023-09-04 16:48:53		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:54		initialize selection method=last_iterate.
2023-09-04 16:48:54		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:55		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:55		initialize selection method=last_iterate.
2023-09-04 16:48:55		adapt the model for 1 steps with lr=0.001.
2023-09-04 16:48:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-04 16:48:56		initialize selection method=last_iterate.
