2023-09-11 17:01:22	Test-time adaptation benchmark: scenarios=Scenario(task='classification', model_name='resnet26', model_adaptation_method='rotta', model_selection_method='last_iterate', base_data_name='cifar10', src_data_name='cifar10', test_domains=[TestDomain(base_data_name='cifar10', data_name='cifar10_c_deterministic-brightness-5', shift_type='synthetic', shift_property=SyntheticShiftProperty(shift_degree=5, shift_name='brightness', version='deterministic', has_shift=True), domain_sampling_name='uniform', domain_sampling_value=None, domain_sampling_ratio=1.0)], test_case=TestCase(inter_domain=HeterogeneousNoMixture(has_mixture=False, non_iid_pattern='class_wise_over_domain', non_iid_ness=0.1), batch_size=64, data_wise='batch_wise', offline_pre_adapt=False, episodic=False, intra_domain_shuffle=True))
2023-09-11 17:01:32		initialize selection method=last_iterate.
2023-09-11 17:01:32		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:33		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:33		initialize selection method=last_iterate.
2023-09-11 17:01:33		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:33		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:33		initialize selection method=last_iterate.
2023-09-11 17:01:33		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:33		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:33		initialize selection method=last_iterate.
2023-09-11 17:01:33		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:34		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:34		initialize selection method=last_iterate.
2023-09-11 17:01:34		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:35		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:35		initialize selection method=last_iterate.
2023-09-11 17:01:35		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:36		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:36		initialize selection method=last_iterate.
2023-09-11 17:01:36		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:37		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:37		initialize selection method=last_iterate.
2023-09-11 17:01:37		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:38		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:38		initialize selection method=last_iterate.
2023-09-11 17:01:38		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:39		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:39		initialize selection method=last_iterate.
2023-09-11 17:01:39		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:41		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:41		initialize selection method=last_iterate.
2023-09-11 17:01:41		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:42		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:42		initialize selection method=last_iterate.
2023-09-11 17:01:42		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:44		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:44		initialize selection method=last_iterate.
2023-09-11 17:01:44		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:45		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:45		initialize selection method=last_iterate.
2023-09-11 17:01:45		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:46		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:46		initialize selection method=last_iterate.
2023-09-11 17:01:46		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:48		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:48		initialize selection method=last_iterate.
2023-09-11 17:01:48		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:49		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:49		initialize selection method=last_iterate.
2023-09-11 17:01:49		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:50		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:50		initialize selection method=last_iterate.
2023-09-11 17:01:50		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:51		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:51		initialize selection method=last_iterate.
2023-09-11 17:01:52		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:53		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:53		initialize selection method=last_iterate.
2023-09-11 17:01:53		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:54		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:54		initialize selection method=last_iterate.
2023-09-11 17:01:54		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:56		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:56		initialize selection method=last_iterate.
2023-09-11 17:01:56		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:57		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:57		initialize selection method=last_iterate.
2023-09-11 17:01:57		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:01:58		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:01:58		initialize selection method=last_iterate.
2023-09-11 17:01:58		adapt the model for 1 steps with lr=0.001.
2023-09-11 17:02:00		select the optimal model (1-th step and lr=0.001) for the current mini-batch.
2023-09-11 17:02:00		initialize selection method=last_iterate.
